crop,year,season,state,area,production,fertilizer,pesticide,yield
rice,2013,Kharif     ,Puducherry,3671.0,12091,530422.79,991.17,2.696666667
rice,2013,Rabi       ,Puducherry,8382.0,24736,1211115.18,2263.14,3.78
rice,2013,Summer     ,Puducherry,3769.0,12965,544582.81,1017.63,3.41
potato,2013,Kharif     ,Puducherry,1.0,9,144.49,0.27,9.0
potato,2013,Rabi       ,Puducherry,1.0,10,144.49,0.27,10.0
maize,2014,Kharif     ,Delhi,35.0,783,5283.6,11.55,22.37
potato,2014,Whole Year ,Delhi,436.0,9273,65818.56,143.88,21.27
rice,2014,Kharif     ,Delhi,6035.0,17269,911043.6,1991.55,2.86
maize,2014,Kharif     ,Jammu and Kashmir,297496.0,359960,44909996.16,98173.68,1.048421053
potato,2014,Kharif     ,Jammu and Kashmir,1792.0,17412,270520.32,591.36,8.44625
rice,2014,Kharif     ,Jammu and Kashmir,275861.0,344823,41643976.56,91034.13,1.098947368
rice,2014,Kharif     ,Puducherry,3643.0,11821,549947.28,1202.19,2.936666667
rice,2014,Rabi       ,Puducherry,9006.0,26378,1359545.76,2971.98,3.506666667
rice,2014,Summer     ,Puducherry,4005.0,14518,604594.8,1321.65,3.62
potato,2014,Kharif     ,Puducherry,4.0,60,603.84,1.32,15.0
potato,2014,Rabi       ,Puducherry,2.0,23,301.92,0.66,11.5
maize,2015,Kharif     ,Delhi,34.0,174,5368.94,11.22,5.12
rice,2015,Kharif     ,Delhi,5884.0,16837,929142.44,1941.72,2.86
maize,2015,Kharif     ,Jammu and Kashmir,293858.0,523609,46403116.78,96973.14,1.5905
potato,2015,Kharif     ,Jammu and Kashmir,1710.0,12150,270026.1,564.3,5.697333333
potato,2015,Rabi       ,Jammu and Kashmir,1532.0,14418,241918.12,505.56,10.39166667
rice,2015,Kharif     ,Jammu and Kashmir,304503.0,646362,48084068.73,100485.99,2.05
maize,2016,Kharif     ,Delhi,34.0,174,5210.5,11.9,5.12
rice,2016,Kharif     ,Delhi,5973.0,17260,915362.25,2090.55,2.89
maize,2016,Kharif     ,Jammu and Kashmir,295174.0,541120,45235415.5,103310.9,1.6325
potato,2016,Kharif     ,Jammu and Kashmir,1692.0,12399,259299.0,592.2,7.245
potato,2016,Rabi       ,Jammu and Kashmir,1387.0,17243,212557.75,485.45,11.46928571
rice,2016,Kharif     ,Jammu and Kashmir,283443.0,572213,43437639.75,99205.05,2.0255
maize,2017,Kharif     ,Delhi,36.0,174,5667.84,13.68,4.83
rice,2017,Kharif     ,Delhi,5854.0,16837,921653.76,2224.52,2.88
maize,2017,Kharif     ,Jammu and Kashmir,302516.0,546169,47628119.04,114956.08,1.534
potato,2017,Kharif     ,Jammu and Kashmir,1897.0,20476,298663.68,720.86,11.97529412
potato,2017,Rabi       ,Jammu and Kashmir,1165.0,14298,183417.6,442.7,12.108
rice,2017,Kharif     ,Jammu and Kashmir,273582.0,663755,43072750.08,103961.16,2.31
maize,2018,Kharif     ,Delhi,20.0,102,3244.0,7.0,5.1
rice,2018,Kharif     ,Delhi,5848.0,16826,948545.6,2046.8,2.88
maize,2018,Kharif     ,Jammu and Kashmir,262353.0,574380,42553656.6,91823.55,1.949
potato,2018,Kharif     ,Jammu and Kashmir,1555.0,18663,252221.0,544.25,13.186875
potato,2018,Rabi       ,Jammu and Kashmir,1741.0,18907,282390.2,609.35,12.05
rice,2018,Kharif     ,Jammu and Kashmir,262012.0,615799,42498346.4,91704.2,2.35
maize,2019,Kharif     ,Delhi,20.0,102,3435.2,7.4,5.1
rice,2019,Kharif     ,Delhi,5848.0,17580,1004452.48,2163.76,3.01
maize,2019,Kharif     ,Jammu and Kashmir,268669.0,541451,46146587.44,99407.53,1.8985
potato,2019,Kharif     ,Jammu and Kashmir,1362.0,14417,233937.12,503.94,11.211875
potato,2019,Rabi       ,Jammu and Kashmir,1451.0,13726,249223.76,536.87,8.391666667
rice,2019,Kharif     ,Jammu and Kashmir,280513.0,587099,48180912.88,103789.81,2.0755
maize,1997,Kharif     ,Manipur,6.0,23,571.02,1.86,4.25
rice,1997,Kharif     ,Manipur,155.0,348,14751.35,48.05,2.075555556
maize,1998,Autumn     ,Manipur,2960.0,10090,292448.0,858.4,2.84
potato,1998,Autumn     ,Manipur,320.0,1670,31616.0,92.8,5.206666667
potato,1998,Rabi       ,Manipur,750.0,3930,74100.0,217.5,5.256666667
potato,1998,Winter     ,Manipur,1100.0,5750,108680.0,319.0,5.205714286
rice,1998,Autumn     ,Manipur,88370.0,200290,8730956.0,25627.3,2.094444444
rice,1998,Winter     ,Manipur,78520.0,181900,7757776.0,22770.8,2.2175
potato,1998,Autumn     ,Manipur,50.0,180,4940.0,14.5,3.6
potato,1998,Rabi       ,Manipur,20.0,70,1976.0,5.8,3.5
potato,1998,Winter     ,Manipur,10.0,30,988.0,2.9,3.0
maize,1999,Kharif     ,Manipur,4340.0,10710,460604.2,1171.8,2.254
potato,1999,Whole Year ,Manipur,2470.0,12920,262141.1,666.9,5.198888889
rice,1999,Kharif     ,Manipur,157050.0,364980,16667716.5,42403.5,2.171111111
maize,2000,Kharif     ,Manipur,4670.0,10860,458453.9,1214.2,2.55
potato,2000,Whole Year ,Manipur,2590.0,13550,254260.3,673.4,5.198888889
rice,2000,Kharif     ,Manipur,156890.0,381750,15401891.3,40791.4,2.26
potato,2000,Whole Year ,Manipur,50.0,180,4908.5,13.0,3.6
maize,2001,Kharif     ,Manipur,5060.0,10090,516777.8,1315.6,2.0125
rice,2001,Kharif     ,Manipur,162570.0,387270,16603274.1,42268.2,2.234444444
potato,2001,Whole Year ,Manipur,10.0,40,1021.3,2.6,4.0
maize,2002,Kharif     ,Manipur,3540.0,8270,335131.8,885.0,2.2
potato,2002,Whole Year ,Manipur,4470.0,23380,423174.9,1117.5,5.20375
rice,2002,Kharif     ,Manipur,153110.0,335700,14494923.7,38277.5,2.034444444
potato,2002,Whole Year ,Manipur,122.0,787,11549.74,30.5,4.9025
maize,2004,Kharif     ,Manipur,3220.0,8900,348854.8,676.2,2.5225
potato,2004,Whole Year ,Manipur,2960.0,15480,320686.4,621.6,5.2175
rice,2004,Kharif     ,Manipur,176310.0,435930,19101425.4,37025.1,2.327777778
potato,2004,Whole Year ,Manipur,130.0,460,14084.2,27.3,3.54
rice,2004,Autumn     ,Puducherry,6237.0,17257,675716.58,1309.77,2.76
rice,2004,Summer     ,Puducherry,5689.0,15537,616346.26,1194.69,2.73
rice,2004,Winter     ,Puducherry,12896.0,28242,1397152.64,2708.16,2.803333333
maize,2005,Kharif     ,Manipur,2850.0,7940,341772.0,598.5,2.56
potato,2005,Whole Year ,Manipur,4870.0,25470,584010.4,1022.7,5.2
rice,2005,Kharif     ,Manipur,166260.0,386070,19937899.2,34914.6,2.238888889
rice,2005,Autumn     ,Puducherry,5348.0,15278,641332.16,1123.08,2.57
rice,2005,Summer     ,Puducherry,5167.0,13013,619626.64,1085.07,1.845
rice,2005,Winter     ,Puducherry,12410.0,25326,1488207.2,2606.1,2.89
maize,2006,Kharif     ,Manipur,3340.0,8270,426551.4,734.8,2.48
potato,2006,Summer     ,Manipur,850.0,4440,108553.5,187.0,5.22
potato,2006,Whole Year ,Manipur,2870.0,15010,366527.7,631.4,5.23125
rice,2006,Kharif     ,Manipur,165370.0,389170,21119402.7,36381.4,2.276666667
maize,2007,Kharif     ,Manipur,2960.0,8450,394864.0,473.6,2.8025
potato,2007,Whole Year ,Manipur,1950.0,10200,260130.0,312.0,5.191111111
rice,2007,Kharif     ,Manipur,166150.0,406150,22164410.0,26584.0,2.378888889
potato,2007,Whole Year ,Manipur,450.0,1580,60030.0,72.0,3.51
maize,1997,Kharif     ,Sikkim,39393.0,55710,3749031.81,12211.83,1.425
maize,1997,Whole Year ,Sikkim,9580.0,7605,911728.6,2969.8,0.7875
rice,1997,Kharif     ,Sikkim,15691.0,21447,1493312.47,4864.21,1.365
maize,1998,Kharif     ,Sikkim,39463.0,53840,3898944.4,11444.27,0.937142857
rice,1998,Kharif     ,Sikkim,15874.0,21957,1568351.2,4603.46,1.3775
maize,1999,Kharif     ,Sikkim,39093.0,52834,4148940.09,10555.11,1.355
rice,1999,Kharif     ,Sikkim,15908.0,23439,1688316.04,4295.16,1.465
maize,2000,Kharif     ,Sikkim,39903.0,59611,3917277.51,10374.78,1.49
rice,2000,Kharif     ,Sikkim,15218.0,21358,1493951.06,3956.68,1.4225
maize,2001,Kharif     ,Sikkim,40110.0,57014,4096434.3,10428.6,1.405
maize,2001,Whole Year ,Sikkim,8000.0,4000,817040.0,2080.0,0.5
rice,2001,Kharif     ,Sikkim,14900.0,21372,1521737.0,3874.0,1.4275
maize,2002,Kharif     ,Sikkim,36720.0,53210,3476282.4,9180.0,1.415
maize,2002,Whole Year ,Sikkim,6000.0,3000,568020.0,1500.0,0.5
potato,2002,Whole Year ,Sikkim,5760.0,27020,545299.2,1440.0,5.1
rice,2002,Kharif     ,Sikkim,14790.0,21220,1400169.3,3697.5,1.4325
maize,2003,Kharif     ,Sikkim,36700.0,57050,3632566.0,8808.0,1.5375
potato,2003,Whole Year ,Sikkim,7470.0,33440,739380.6,1792.8,4.455
rice,2003,Kharif     ,Sikkim,14740.0,21190,1458965.2,3537.6,1.4275
maize,2004,Kharif     ,Sikkim,36700.0,58280,3976078.0,7707.0,1.635
rice,2004,Kharif     ,Sikkim,9070.0,21610,982643.8,1904.7,4.7875
maize,2005,Kharif     ,Sikkim,25450.0,61100,3051964.0,5344.5,5.21
rice,2005,Kharif     ,Sikkim,9790.0,23690,1174016.8,2055.9,5.3425
maize,2006,Kharif     ,Sikkim,40850.0,64890,5216953.5,8987.0,1.605
rice,2006,Kharif     ,Sikkim,9200.0,21450,1174932.0,2024.0,4.84
maize,2007,Kharif     ,Sikkim,39770.0,59120,5305318.0,6363.2,1.415
rice,2007,Kharif     ,Sikkim,11860.0,19480,1582124.0,1897.6,1.5475
maize,2008,Kharif     ,Sikkim,39200.0,65740,5607168.0,3528.0,1.8
rice,2008,Kharif     ,Sikkim,13000.0,22230,1859520.0,1170.0,1.5925
maize,2009,Kharif     ,Sikkim,39500.0,64690,6154890.0,6715.0,1.5875
rice,2009,Kharif     ,Sikkim,12270.0,20930,1911911.4,2085.9,1.595
maize,2010,Kharif     ,Sikkim,40170.0,276023,6672638.7,9640.8,5.2675
rice,2010,Kharif     ,Sikkim,12140.0,20973,2016575.4,2913.6,1.6225
maize,2011,Kharif     ,Sikkim,39950.0,66210,6692424.0,13183.5,1.6125
rice,2011,Kharif     ,Sikkim,12070.0,20880,2021966.4,3983.1,1.6225
maize,2012,Kharif     ,Sikkim,39970.0,67950,6027476.0,12390.7,1.66
rice,2012,Kharif     ,Sikkim,11920.0,21340,1797536.0,3695.2,1.7175
potato,2013,Rabi       ,Jammu and Kashmir,1312.0,15339,189570.88,354.24,12.0475
maize,2013,Kharif     ,Sikkim,39930.0,68825,5769485.7,10781.1,1.685
rice,2013,Kharif     ,Sikkim,11158.0,20260,1612219.42,3012.66,1.76
maize,2014,Kharif     ,Sikkim,39880.0,68890,6020284.8,13160.4,1.69
rice,2014,Kharif     ,Sikkim,11040.0,20070,1666598.4,3643.2,1.76
maize,2015,Kharif     ,Sikkim,38955.0,68310,6151384.05,12855.15,1.72
rice,2015,Kharif     ,Sikkim,10669.0,19687,1684741.79,3520.77,1.7925
maize,2016,Kharif     ,Sikkim,38498.0,67992,5899818.5,13474.3,1.73
rice,2016,Kharif     ,Sikkim,10481.0,19453,1606213.25,3668.35,1.8075
maize,2017,Kharif     ,Sikkim,38458.0,67968,6054827.52,14614.04,1.7325
rice,2017,Kharif     ,Sikkim,9501.0,17636,1495837.44,3610.38,1.815
maize,2018,Kharif     ,Sikkim,37778.0,66789,6127591.6,13222.3,1.7325
rice,2018,Kharif     ,Sikkim,9256.0,17182,1501323.2,3239.6,1.82
maize,2019,Kharif     ,Sikkim,38387.0,67908,6593351.12,14203.19,1.735
rice,2019,Kharif     ,Sikkim,8685.0,16137,1491735.6,3213.45,1.8225
rice,2004,Kharif     ,Goa,52442.0,145174,5681566.28,11012.82,2.75
rice,2005,Kharif     ,Goa,52177.0,147236,6257065.84,10957.17,2.81
rice,2006,Kharif     ,Goa,52985.0,128945,6766714.35,11656.7,2.41
rice,2007,Kharif     ,Goa,52191.0,121679,6962279.4,8350.56,2.32
maize,1998,Kharif     ,Mizoram,8562.0,16347,845925.6,2482.98,2.0175
maize,1998,Rabi       ,Mizoram,119.0,242,11757.2,34.51,1.74
potato,1998,Kharif     ,Mizoram,180.0,865,17784.0,52.2,4.74
potato,1998,Rabi       ,Mizoram,80.0,350,7904.0,23.2,4.38
rice,1998,Kharif     ,Mizoram,62372.0,95115,6162353.6,18087.88,1.5225
rice,1998,Rabi       ,Mizoram,6020.0,15698,594776.0,1745.8,4.39
maize,1999,Kharif     ,Mizoram,5092.0,9512,540413.96,1374.84,1.7675
maize,1999,Rabi       ,Mizoram,185.0,190,19634.05,49.95,1.15
potato,1999,Whole Year ,Mizoram,530.0,3924,56248.9,143.1,6.35
rice,1999,Kharif     ,Mizoram,49713.0,88397,5276040.69,13422.51,1.655
maize,1999,Kharif     ,Tripura,1250.0,1000,132662.5,337.5,0.8025
potato,1999,Whole Year ,Tripura,5550.0,100000,589021.5,1498.5,17.855
rice,1999,Kharif     ,Tripura,232160.0,505680,24639140.8,62683.2,2.075
maize,2000,Kharif     ,Tripura,1580.0,1580,155108.6,410.8,1.0
potato,2000,Whole Year ,Tripura,5590.0,105870,548770.3,1453.4,17.575
rice,2000,Kharif     ,Tripura,243070.0,547520,23862181.9,63198.2,2.185
maize,2001,Kharif     ,Tripura,2080.0,2080,212430.4,540.8,0.99
potato,2001,Whole Year ,Tripura,5370.0,106280,548438.1,1396.2,19.0
rice,2001,Kharif     ,Tripura,246750.0,587390,25200577.5,64155.0,2.28
maize,2002,Kharif     ,Tripura,2305.0,2205,218214.35,576.25,0.9525
potato,2002,Whole Year ,Tripura,5735.0,112070,542932.45,1433.75,18.61
rice,2002,Kharif     ,Tripura,255270.0,602410,24166410.9,63817.5,2.255
maize,2003,Kharif     ,Tripura,2240.0,2150,221715.2,537.6,0.9575
potato,2003,Whole Year ,Tripura,5665.0,89565,560721.7,1359.6,15.6275
rice,2003,Kharif     ,Tripura,257440.0,616820,25481411.2,61785.6,2.31
maize,2004,Kharif     ,Mizoram,9785.0,18257,1060106.9,2054.85,2.14125
maize,2004,Rabi       ,Mizoram,719.0,1530,77896.46,150.99,2.61
rice,2004,Kharif     ,Mizoram,57085.0,107660,6184588.9,11987.85,1.9225
maize,2006,Kharif     ,Mizoram,10436.0,20219,1332781.56,2295.92,1.885
maize,2006,Rabi       ,Mizoram,339.0,750,43293.69,74.58,2.106666667
potato,2006,Kharif     ,Mizoram,639.0,1652,81606.69,140.58,3.26
rice,2006,Kharif     ,Mizoram,50619.0,25789,6464552.49,11136.18,0.4525
rice,2006,Rabi       ,Mizoram,2232.0,3675,285048.72,491.04,1.58
maize,2007,Kharif     ,Mizoram,7153.0,506,954210.2,1144.48,0.12375
maize,2007,Rabi       ,Mizoram,175.0,223,23345.0,28.0,1.22
potato,2007,Kharif     ,Mizoram,330.0,1158,44022.0,52.8,2.625
rice,2007,Kharif     ,Mizoram,54393.0,15501,7256026.2,8702.88,0.2625
rice,2007,Rabi       ,Mizoram,148.0,187,19743.2,23.68,1.264
maize,2008,Kharif     ,Mizoram,9173.0,8906,1312105.92,825.57,0.9125
maize,2008,Rabi       ,Mizoram,385.0,412,55070.4,34.65,1.884
potato,2008,Kharif     ,Mizoram,269.0,1569,38477.76,24.21,5.286666667
rice,2008,Kharif     ,Mizoram,51859.0,68637,7417911.36,4667.31,1.20625
rice,2008,Rabi       ,Mizoram,131.0,280,18738.24,11.79,2.555
maize,2009,Kharif     ,Mizoram,8310.0,11136,1294864.2,1412.7,1.3625
maize,2009,Rabi       ,Mizoram,241.0,374,37552.62,40.97,1.61
potato,2009,Kharif     ,Mizoram,284.0,2235,44252.88,48.28,7.766666667
rice,2009,Kharif     ,Mizoram,47085.0,65893,7336784.7,8004.45,1.3175
rice,2009,Rabi       ,Mizoram,119.0,238,18542.58,20.23,2.0
maize,1998,Kharif     ,Arunachal Pradesh,36244.0,47022,3580907.2,10510.76,1.458461538
potato,1998,Whole Year ,Arunachal Pradesh,4846.0,31567,478784.8,1405.34,6.744615385
rice,1998,Kharif     ,Arunachal Pradesh,115481.0,114116,11409522.8,33489.49,0.965384615
maize,1999,Kharif     ,Arunachal Pradesh,35637.0,48328,3782154.81,9621.99,1.516923077
potato,1999,Whole Year ,Arunachal Pradesh,4960.0,32434,526404.8,1339.2,6.365833333
rice,1999,Kharif     ,Arunachal Pradesh,122740.0,134807,13026396.2,33139.8,1.097692308
maize,2000,Kharif     ,Arunachal Pradesh,38429.0,52297,3772574.93,9991.54,1.478461538
potato,2000,Whole Year ,Arunachal Pradesh,5621.0,36743,551813.57,1461.46,6.783076923
rice,2000,Kharif     ,Arunachal Pradesh,118601.0,132690,11643060.17,30836.26,1.066153846
maize,2001,Kharif     ,Arunachal Pradesh,38577.0,52511,3939869.01,10030.02,1.455384615
potato,2001,Whole Year ,Arunachal Pradesh,4646.0,32635,474495.98,1207.96,6.809230769
rice,2001,Kharif     ,Arunachal Pradesh,119455.0,134621,12199939.15,31058.3,1.135384615
maize,2002,Kharif     ,Arunachal Pradesh,40548.0,55941,3838679.16,10137.0,1.402
potato,2002,Whole Year ,Arunachal Pradesh,4335.0,30183,410394.45,1083.75,6.894
rice,2002,Kharif     ,Arunachal Pradesh,124584.0,152500,11794367.28,31146.0,1.182666667
maize,2003,Kharif     ,Arunachal Pradesh,38605.0,54510,3821122.9,9265.2,1.446666667
potato,2003,Whole Year ,Arunachal Pradesh,4022.0,29569,398097.56,965.28,7.232666667
rice,2003,Kharif     ,Arunachal Pradesh,119205.0,154589,11798910.9,28609.2,1.201333333
maize,2004,Kharif     ,Arunachal Pradesh,37800.0,54985,4095252.0,7938.0,1.495
potato,2004,Whole Year ,Arunachal Pradesh,4217.0,27518,456869.78,885.57,6.794666667
rice,2004,Kharif     ,Arunachal Pradesh,121642.0,134950,13178694.28,25544.82,1.080625
maize,2005,Kharif     ,Arunachal Pradesh,41853.0,57898,5019011.76,8789.13,1.4125
potato,2005,Whole Year ,Arunachal Pradesh,3963.0,29838,475242.96,832.23,7.205333333
rice,2005,Kharif     ,Arunachal Pradesh,122267.0,146191,14662258.64,25676.07,1.16125
maize,2006,Kharif     ,Arunachal Pradesh,46281.0,63524,5910546.51,10181.82,1.439375
potato,2006,Whole Year ,Arunachal Pradesh,3985.0,31689,508924.35,876.7,7.649375
rice,2006,Kharif     ,Arunachal Pradesh,123038.0,144635,15713182.98,27068.36,1.151875
maize,2007,Kharif     ,Arunachal Pradesh,42736.0,57430,5700982.4,6837.76,1.4625
potato,2007,Whole Year ,Arunachal Pradesh,3843.0,29173,512656.2,614.88,6.91
rice,2007,Kharif     ,Arunachal Pradesh,124029.0,158146,16545468.6,19844.64,1.225625
maize,2008,Kharif     ,Arunachal Pradesh,42897.0,58830,6135986.88,3860.73,1.459375
potato,2008,Whole Year ,Arunachal Pradesh,4063.0,33405,581171.52,365.67,7.076875
rice,2008,Kharif     ,Arunachal Pradesh,126799.0,164538,18137328.96,11411.91,1.183125
maize,2009,Kharif     ,Arunachal Pradesh,43630.0,60144,6798426.6,7417.1,1.47875
potato,2009,Whole Year ,Arunachal Pradesh,4235.0,36449,659897.7,719.95,7.4525
rice,2009,Kharif     ,Arunachal Pradesh,121468.0,143893,18927143.76,20649.56,1.12
maize,2010,Kharif     ,Arunachal Pradesh,45061.0,64714,7485082.71,10814.64,1.515625
potato,2010,Whole Year ,Arunachal Pradesh,4334.0,35832,719920.74,1040.16,7.283125
rice,2010,Kharif     ,Arunachal Pradesh,121570.0,155993,20193992.7,29176.8,1.219375
maize,2011,Kharif     ,Arunachal Pradesh,46500.0,68500,7789680.0,15345.0,1.554375
potato,2011,Whole Year ,Arunachal Pradesh,4600.0,40000,770592.0,1518.0,7.655
rice,2011,Kharif     ,Arunachal Pradesh,123500.0,159543,20688720.0,40755.0,1.21875
maize,2012,Kharif     ,Arunachal Pradesh,47486.0,68192,7160888.8,14720.66,1.5375
potato,2012,Whole Year ,Arunachal Pradesh,4817.0,38872,726403.6,1493.27,7.26
rice,2012,Kharif     ,Arunachal Pradesh,126085.0,174662,19013618.0,39086.35,1.308125
maize,2013,Kharif     ,Arunachal Pradesh,47018.0,68978,6793630.82,12694.86,1.607647059
potato,2013,Whole Year ,Arunachal Pradesh,4933.0,40664,712769.17,1331.91,7.618235294
rice,2013,Kharif     ,Arunachal Pradesh,131989.0,184104,19071090.61,35637.03,1.300588235
maize,2014,Kharif     ,Arunachal Pradesh,48000.0,75000,7246080.0,15840.0,1.752941176
potato,2014,Whole Year ,Arunachal Pradesh,5090.0,42000,768386.4,1679.7,7.872352941
rice,2014,Kharif     ,Arunachal Pradesh,127200.0,189992,19202112.0,41976.0,1.447058824
maize,2015,Kharif     ,Arunachal Pradesh,48800.0,75226,7706008.0,16104.0,1.687
potato,2015,Whole Year ,Arunachal Pradesh,5970.0,44775,942722.7,1970.1,6.9065
rice,2015,Kharif     ,Arunachal Pradesh,128800.0,204001,20338808.0,42504.0,2.0875
rice,1997,Kharif     ,Goa,15169.0,40864,1443633.73,4702.39,2.69
rice,1997,Rabi       ,Goa,6417.0,19052,610705.89,1989.27,2.97
maize,1997,Kharif     ,Arunachal Pradesh,34504.0,50025,3283745.68,10696.24,1.686923077
rice,1997,Kharif     ,Arunachal Pradesh,120020.0,129505,11422303.4,37206.2,1.06
maize,1998,Autumn     ,Odisha,50230.0,65866,4962724.0,14566.7,0.838846154
maize,1998,Summer     ,Odisha,276.0,240,27268.8,80.04,0.94125
maize,1998,Winter     ,Odisha,417.0,247,41199.6,120.93,0.717142857
potato,1998,Winter     ,Odisha,7955.0,92624,785954.0,2306.95,9.830666667
rice,1998,Autumn     ,Odisha,819731.0,501365,80989422.8,237721.99,0.837666667
rice,1998,Summer     ,Odisha,268081.0,506455,26486402.8,77743.49,1.582666667
rice,1998,Winter     ,Odisha,3358901.0,4383502,331859418.8,974081.29,1.342333333
maize,2005,Autumn     ,Odisha,56216.0,85608,6741422.72,11805.36,0.9388
maize,2005,Summer     ,Odisha,1585.0,3455,190073.2,332.85,1.497142857
maize,2005,Winter     ,Odisha,5786.0,12841,693857.12,1215.06,1.32
potato,2005,Winter     ,Odisha,8305.0,75078,995935.6,1744.05,8.475517241
rice,2005,Autumn     ,Odisha,781000.0,681000,93657520.0,164010.0,1.016428571
rice,2005,Summer     ,Odisha,325000.0,702000,38974000.0,68250.0,2.04
rice,2005,Winter     ,Odisha,3373000.0,5475000,404490160.0,708330.0,1.639666667
maize,2006,Autumn     ,Odisha,53460.0,82868,6827376.6,11761.2,0.964583333
maize,2006,Summer     ,Odisha,1916.0,4497,244692.36,421.52,1.6265
maize,2006,Winter     ,Odisha,5894.0,15471,752722.74,1296.68,1.662857143
potato,2006,Winter     ,Odisha,8176.0,79316,1044156.96,1798.72,8.693793103
rice,2006,Autumn     ,Odisha,757000.0,765000,96676470.0,166540.0,1.056785714
rice,2006,Summer     ,Odisha,315000.0,720000,40228650.0,69300.0,2.012
rice,2006,Winter     ,Odisha,3379000.0,5338000,431532090.0,743380.0,1.580333333
maize,2007,Autumn     ,Odisha,64690.0,122879,8629646.0,10350.4,1.096923077
maize,2007,Summer     ,Odisha,2874.0,6495,383391.6,459.84,1.383043478
maize,2007,Winter     ,Odisha,6505.0,17797,867767.0,1040.8,1.561333333
potato,2007,Winter     ,Odisha,8514.0,94255,1135767.6,1362.24,9.788
rice,2007,Autumn     ,Odisha,742000.0,814000,98982800.0,118720.0,1.082857143
rice,2007,Summer     ,Odisha,334000.0,816000,44555600.0,53440.0,2.108928571
rice,2007,Winter     ,Odisha,3376000.0,5910000,450358400.0,540160.0,1.747
maize,2008,Autumn     ,Odisha,64461.0,128056,9220501.44,5801.49,1.1028
maize,2008,Summer     ,Odisha,2249.0,5960,321696.96,202.41,1.528888889
maize,2008,Winter     ,Odisha,307.0,676,43913.28,27.63,1.625333333
potato,2008,Winter     ,Odisha,7315.0,75577,1046337.6,658.35,9.706896552
rice,2008,Autumn     ,Odisha,707000.0,735000,101129280.0,63630.0,1.062142857
rice,2008,Summer     ,Odisha,331000.0,811000,47346240.0,29790.0,2.051538462
rice,2008,Winter     ,Odisha,3417000.0,5266000,488767680.0,307530.0,1.545333333
rice,2008,Kharif     ,Goa,33638.0,78705,4811579.52,3027.42,2.325
