Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
22291,Pakistan,rice,1999,30744,494.0,20450.0,27.14
22292,Pakistan,rice,1999,30744,494.0,20450.0,25.5
22293,Pakistan,rice,1999,30744,494.0,20450.0,26.8
22294,Pakistan,rice,1999,30744,494.0,20450.0,19.84
22295,Pakistan,rice,1999,30744,494.0,20450.0,23.8
22314,Pakistan,potato,1999,112339,494.0,20450.0,25.5
22315,Pakistan,potato,1999,112339,494.0,20450.0,23.8
22316,Pakistan,potato,1999,112339,494.0,20450.0,27.54
22317,Pakistan,potato,1999,112339,494.0,20450.0,23.8
22318,Pakistan,potato,1999,112339,494.0,20450.0,27.14
22319,Pakistan,potato,1999,112339,494.0,20450.0,25.5
22320,Pakistan,potato,1999,112339,494.0,20450.0,26.8
22321,Pakistan,potato,1999,112339,494.0,20450.0,19.84
22322,Pakistan,potato,1999,112339,494.0,20450.0,23.8
22332,Pakistan,maize,2000,17086,494.0,27885.0,25.32
22333,Pakistan,maize,2000,17086,494.0,27885.0,23.6
22334,Pakistan,maize,2000,17086,494.0,27885.0,27.73
22335,Pakistan,maize,2000,17086,494.0,27885.0,23.6
22336,Pakistan,maize,2000,17086,494.0,27885.0,27.12
22337,Pakistan,maize,2000,17086,494.0,27885.0,25.32
22338,Pakistan,maize,2000,17086,494.0,27885.0,26.71
22339,Pakistan,maize,2000,17086,494.0,27885.0,19.68
22340,Pakistan,maize,2000,17086,494.0,27885.0,23.6
22341,Pakistan,potato,2000,169078,494.0,27885.0,25.32
22342,Pakistan,potato,2000,169078,494.0,27885.0,23.6
22343,Pakistan,potato,2000,169078,494.0,27885.0,27.73
22344,Pakistan,potato,2000,169078,494.0,27885.0,23.6
22345,Pakistan,potato,2000,169078,494.0,27885.0,27.12
22346,Pakistan,potato,2000,169078,494.0,27885.0,25.32
22347,Pakistan,potato,2000,169078,494.0,27885.0,26.71
22348,Pakistan,potato,2000,169078,494.0,27885.0,19.68
22349,Pakistan,potato,2000,169078,494.0,27885.0,23.6
22350,Pakistan,rice,2000,30312,494.0,27885.0,25.32
22351,Pakistan,rice,2000,30312,494.0,27885.0,23.6
22352,Pakistan,rice,2000,30312,494.0,27885.0,27.73
22353,Pakistan,rice,2000,30312,494.0,27885.0,23.6
22354,Pakistan,rice,2000,30312,494.0,27885.0,27.12
22355,Pakistan,rice,2000,30312,494.0,27885.0,25.32
22356,Pakistan,rice,2000,30312,494.0,27885.0,26.71
22357,Pakistan,rice,2000,30312,494.0,27885.0,19.68
22358,Pakistan,rice,2000,30312,494.0,27885.0,23.6
22377,Pakistan,potato,2000,109771,494.0,27885.0,25.32
22378,Pakistan,potato,2000,109771,494.0,27885.0,23.6
22379,Pakistan,potato,2000,109771,494.0,27885.0,27.73
22380,Pakistan,potato,2000,109771,494.0,27885.0,23.6
22381,Pakistan,potato,2000,109771,494.0,27885.0,27.12
22382,Pakistan,potato,2000,109771,494.0,27885.0,25.32
22383,Pakistan,potato,2000,109771,494.0,27885.0,26.71
22384,Pakistan,potato,2000,109771,494.0,27885.0,19.68
22385,Pakistan,potato,2000,109771,494.0,27885.0,23.6
22395,Pakistan,maize,2001,17631,494.0,11871.0,25.18
22396,Pakistan,maize,2001,17631,494.0,11871.0,23.62
22397,Pakistan,maize,2001,17631,494.0,11871.0,27.7
22398,Pakistan,maize,2001,17631,494.0,11871.0,23.62
22399,Pakistan,maize,2001,17631,494.0,11871.0,27.28
22400,Pakistan,maize,2001,17631,494.0,11871.0,25.18
22401,Pakistan,maize,2001,17631,494.0,11871.0,26.5
22402,Pakistan,maize,2001,17631,494.0,11871.0,19.79
22403,Pakistan,maize,2001,17631,494.0,11871.0,23.62
22404,Pakistan,potato,2001,164180,494.0,11871.0,25.18
22405,Pakistan,potato,2001,164180,494.0,11871.0,23.62
22406,Pakistan,potato,2001,164180,494.0,11871.0,27.7
22407,Pakistan,potato,2001,164180,494.0,11871.0,23.62
22408,Pakistan,potato,2001,164180,494.0,11871.0,27.28
22409,Pakistan,potato,2001,164180,494.0,11871.0,25.18
22410,Pakistan,potato,2001,164180,494.0,11871.0,26.5
22411,Pakistan,potato,2001,164180,494.0,11871.0,19.79
22412,Pakistan,potato,2001,164180,494.0,11871.0,23.62
22413,Pakistan,rice,2001,27542,494.0,11871.0,25.18
22414,Pakistan,rice,2001,27542,494.0,11871.0,23.62
22415,Pakistan,rice,2001,27542,494.0,11871.0,27.7
22416,Pakistan,rice,2001,27542,494.0,11871.0,23.62
22417,Pakistan,rice,2001,27542,494.0,11871.0,27.28
22418,Pakistan,rice,2001,27542,494.0,11871.0,25.18
22419,Pakistan,rice,2001,27542,494.0,11871.0,26.5
22420,Pakistan,rice,2001,27542,494.0,11871.0,19.79
22421,Pakistan,rice,2001,27542,494.0,11871.0,23.62
22440,Pakistan,potato,2001,104168,494.0,11871.0,25.18
22441,Pakistan,potato,2001,104168,494.0,11871.0,23.62
22442,Pakistan,potato,2001,104168,494.0,11871.0,27.7
22443,Pakistan,potato,2001,104168,494.0,11871.0,23.62
22444,Pakistan,potato,2001,104168,494.0,11871.0,27.28
22445,Pakistan,potato,2001,104168,494.0,11871.0,25.18
22446,Pakistan,potato,2001,104168,494.0,11871.0,26.5
22447,Pakistan,potato,2001,104168,494.0,11871.0,19.79
22448,Pakistan,potato,2001,104168,494.0,11871.0,23.62
22458,Pakistan,maize,2002,18448,494.0,10881.83,25.61
22459,Pakistan,maize,2002,18448,494.0,10881.83,23.83
22460,Pakistan,maize,2002,18448,494.0,10881.83,27.88
22461,Pakistan,maize,2002,18448,494.0,10881.83,23.83
22462,Pakistan,maize,2002,18448,494.0,10881.83,27.2
22463,Pakistan,maize,2002,18448,494.0,10881.83,25.61
22464,Pakistan,maize,2002,18448,494.0,10881.83,27.0
22465,Pakistan,maize,2002,18448,494.0,10881.83,19.7
22466,Pakistan,maize,2002,18448,494.0,10881.83,23.83
22467,Pakistan,potato,2002,164486,494.0,10881.83,25.61
22468,Pakistan,potato,2002,164486,494.0,10881.83,23.83
22469,Pakistan,potato,2002,164486,494.0,10881.83,27.88
22470,Pakistan,potato,2002,164486,494.0,10881.83,23.83
22471,Pakistan,potato,2002,164486,494.0,10881.83,27.2
22472,Pakistan,potato,2002,164486,494.0,10881.83,25.61
22473,Pakistan,potato,2002,164486,494.0,10881.83,27.0
22474,Pakistan,potato,2002,164486,494.0,10881.83,19.7
22475,Pakistan,potato,2002,164486,494.0,10881.83,23.83
22476,Pakistan,rice,2002,30192,494.0,10881.83,25.61
22477,Pakistan,rice,2002,30192,494.0,10881.83,23.83
22478,Pakistan,rice,2002,30192,494.0,10881.83,27.88
22479,Pakistan,rice,2002,30192,494.0,10881.83,23.83
22480,Pakistan,rice,2002,30192,494.0,10881.83,27.2
22481,Pakistan,rice,2002,30192,494.0,10881.83,25.61
22482,Pakistan,rice,2002,30192,494.0,10881.83,27.0
22483,Pakistan,rice,2002,30192,494.0,10881.83,19.7
22484,Pakistan,rice,2002,30192,494.0,10881.83,23.83
22503,Pakistan,potato,2002,100385,494.0,10881.83,25.61
22504,Pakistan,potato,2002,100385,494.0,10881.83,23.83
22505,Pakistan,potato,2002,100385,494.0,10881.83,27.88
22506,Pakistan,potato,2002,100385,494.0,10881.83,23.83
22507,Pakistan,potato,2002,100385,494.0,10881.83,27.2
22508,Pakistan,potato,2002,100385,494.0,10881.83,25.61
22509,Pakistan,potato,2002,100385,494.0,10881.83,27.0
22510,Pakistan,potato,2002,100385,494.0,10881.83,19.7
22511,Pakistan,potato,2002,100385,494.0,10881.83,23.83
22521,Pakistan,maize,2004,28488,494.0,8903.48,25.55
22522,Pakistan,maize,2004,28488,494.0,8903.48,23.78
22523,Pakistan,maize,2004,28488,494.0,8903.48,27.94
22524,Pakistan,maize,2004,28488,494.0,8903.48,23.78
22525,Pakistan,maize,2004,28488,494.0,8903.48,27.5
22526,Pakistan,maize,2004,28488,494.0,8903.48,25.55
22527,Pakistan,maize,2004,28488,494.0,8903.48,26.96
22528,Pakistan,maize,2004,28488,494.0,8903.48,19.93
22529,Pakistan,maize,2004,28488,494.0,8903.48,23.78
22530,Pakistan,potato,2004,176673,494.0,8903.48,25.55
22531,Pakistan,potato,2004,176673,494.0,8903.48,23.78
22532,Pakistan,potato,2004,176673,494.0,8903.48,27.94
22533,Pakistan,potato,2004,176673,494.0,8903.48,23.78
22534,Pakistan,potato,2004,176673,494.0,8903.48,27.5
22535,Pakistan,potato,2004,176673,494.0,8903.48,25.55
22536,Pakistan,potato,2004,176673,494.0,8903.48,26.96
22537,Pakistan,potato,2004,176673,494.0,8903.48,19.93
22538,Pakistan,potato,2004,176673,494.0,8903.48,23.78
22539,Pakistan,rice,2004,29914,494.0,8903.48,25.55
22540,Pakistan,rice,2004,29914,494.0,8903.48,23.78
22541,Pakistan,rice,2004,29914,494.0,8903.48,27.94
22542,Pakistan,rice,2004,29914,494.0,8903.48,23.78
22543,Pakistan,rice,2004,29914,494.0,8903.48,27.5
22544,Pakistan,rice,2004,29914,494.0,8903.48,25.55
22545,Pakistan,rice,2004,29914,494.0,8903.48,26.96
22546,Pakistan,rice,2004,29914,494.0,8903.48,19.93
22547,Pakistan,rice,2004,29914,494.0,8903.48,23.78
22566,Pakistan,potato,2004,113473,494.0,8903.48,25.55
22567,Pakistan,potato,2004,113473,494.0,8903.48,23.78
22568,Pakistan,potato,2004,113473,494.0,8903.48,27.94
22569,Pakistan,potato,2004,113473,494.0,8903.48,23.78
22570,Pakistan,potato,2004,113473,494.0,8903.48,27.5
22571,Pakistan,potato,2004,113473,494.0,8903.48,25.55
22572,Pakistan,potato,2004,113473,494.0,8903.48,26.96
22573,Pakistan,potato,2004,113473,494.0,8903.48,19.93
22574,Pakistan,potato,2004,113473,494.0,8903.48,23.78
22584,Pakistan,maize,2005,29843,494.0,7914.31,24.66
22585,Pakistan,maize,2005,29843,494.0,7914.31,22.8
22586,Pakistan,maize,2005,29843,494.0,7914.31,27.21
22587,Pakistan,maize,2005,29843,494.0,7914.31,22.8
22588,Pakistan,maize,2005,29843,494.0,7914.31,26.8
22589,Pakistan,maize,2005,29843,494.0,7914.31,24.66
22590,Pakistan,maize,2005,29843,494.0,7914.31,26.04
22591,Pakistan,maize,2005,29843,494.0,7914.31,18.75
22592,Pakistan,maize,2005,29843,494.0,7914.31,22.8
22593,Pakistan,potato,2005,180795,494.0,7914.31,24.66
22594,Pakistan,potato,2005,180795,494.0,7914.31,22.8
22595,Pakistan,potato,2005,180795,494.0,7914.31,27.21
22596,Pakistan,potato,2005,180795,494.0,7914.31,22.8
22597,Pakistan,potato,2005,180795,494.0,7914.31,26.8
22598,Pakistan,potato,2005,180795,494.0,7914.31,24.66
22599,Pakistan,potato,2005,180795,494.0,7914.31,26.04
22600,Pakistan,potato,2005,180795,494.0,7914.31,18.75
22601,Pakistan,potato,2005,180795,494.0,7914.31,22.8
22602,Pakistan,rice,2005,31742,494.0,7914.31,24.66
22603,Pakistan,rice,2005,31742,494.0,7914.31,22.8
22604,Pakistan,rice,2005,31742,494.0,7914.31,27.21
22605,Pakistan,rice,2005,31742,494.0,7914.31,22.8
22606,Pakistan,rice,2005,31742,494.0,7914.31,26.8
22607,Pakistan,rice,2005,31742,494.0,7914.31,24.66
22608,Pakistan,rice,2005,31742,494.0,7914.31,26.04
22609,Pakistan,rice,2005,31742,494.0,7914.31,18.75
22610,Pakistan,rice,2005,31742,494.0,7914.31,22.8
22629,Pakistan,potato,2005,112584,494.0,7914.31,24.66
22630,Pakistan,potato,2005,112584,494.0,7914.31,22.8
22631,Pakistan,potato,2005,112584,494.0,7914.31,27.21
22632,Pakistan,potato,2005,112584,494.0,7914.31,22.8
22633,Pakistan,potato,2005,112584,494.0,7914.31,26.8
22634,Pakistan,potato,2005,112584,494.0,7914.31,24.66
22635,Pakistan,potato,2005,112584,494.0,7914.31,26.04
22636,Pakistan,potato,2005,112584,494.0,7914.31,18.75
22637,Pakistan,potato,2005,112584,494.0,7914.31,22.8
22647,Pakistan,maize,2006,30368,494.0,6925.13,25.17
22648,Pakistan,maize,2006,30368,494.0,6925.13,23.28
22649,Pakistan,maize,2006,30368,494.0,6925.13,27.29
22650,Pakistan,maize,2006,30368,494.0,6925.13,23.28
22651,Pakistan,maize,2006,30368,494.0,6925.13,26.73
22652,Pakistan,maize,2006,30368,494.0,6925.13,25.17
22653,Pakistan,maize,2006,30368,494.0,6925.13,26.46
22654,Pakistan,maize,2006,30368,494.0,6925.13,19.53
22655,Pakistan,maize,2006,30368,494.0,6925.13,23.28
22656,Pakistan,potato,2006,133447,494.0,6925.13,25.17
22657,Pakistan,potato,2006,133447,494.0,6925.13,23.28
22658,Pakistan,potato,2006,133447,494.0,6925.13,27.29
22659,Pakistan,potato,2006,133447,494.0,6925.13,23.28
22660,Pakistan,potato,2006,133447,494.0,6925.13,26.73
22661,Pakistan,potato,2006,133447,494.0,6925.13,25.17
22662,Pakistan,potato,2006,133447,494.0,6925.13,26.46
22663,Pakistan,potato,2006,133447,494.0,6925.13,19.53
22664,Pakistan,potato,2006,133447,494.0,6925.13,23.28
22665,Pakistan,rice,2006,31604,494.0,6925.13,25.17
22666,Pakistan,rice,2006,31604,494.0,6925.13,23.28
22667,Pakistan,rice,2006,31604,494.0,6925.13,27.29
22668,Pakistan,rice,2006,31604,494.0,6925.13,23.28
22669,Pakistan,rice,2006,31604,494.0,6925.13,26.73
22670,Pakistan,rice,2006,31604,494.0,6925.13,25.17
22671,Pakistan,rice,2006,31604,494.0,6925.13,26.46
22672,Pakistan,rice,2006,31604,494.0,6925.13,19.53
22673,Pakistan,rice,2006,31604,494.0,6925.13,23.28
22692,Pakistan,potato,2006,118514,494.0,6925.13,25.17
22693,Pakistan,potato,2006,118514,494.0,6925.13,23.28
22694,Pakistan,potato,2006,118514,494.0,6925.13,27.29
22695,Pakistan,potato,2006,118514,494.0,6925.13,23.28
22696,Pakistan,potato,2006,118514,494.0,6925.13,26.73
22697,Pakistan,potato,2006,118514,494.0,6925.13,25.17
22698,Pakistan,potato,2006,118514,494.0,6925.13,26.46
22699,Pakistan,potato,2006,118514,494.0,6925.13,19.53
22700,Pakistan,potato,2006,118514,494.0,6925.13,23.28
22710,Pakistan,maize,2007,34265,494.0,5935.96,25.16
22711,Pakistan,maize,2007,34265,494.0,5935.96,23.33
22712,Pakistan,maize,2007,34265,494.0,5935.96,27.69
22713,Pakistan,maize,2007,34265,494.0,5935.96,23.33
22714,Pakistan,maize,2007,34265,494.0,5935.96,27.21
22715,Pakistan,maize,2007,34265,494.0,5935.96,25.16
22716,Pakistan,maize,2007,34265,494.0,5935.96,26.53
22717,Pakistan,maize,2007,34265,494.0,5935.96,19.5
22718,Pakistan,maize,2007,34265,494.0,5935.96,23.33
22719,Pakistan,potato,2007,193516,494.0,5935.96,25.16
22720,Pakistan,potato,2007,193516,494.0,5935.96,23.33
22721,Pakistan,potato,2007,193516,494.0,5935.96,27.69
22722,Pakistan,potato,2007,193516,494.0,5935.96,23.33
22723,Pakistan,potato,2007,193516,494.0,5935.96,27.21
22724,Pakistan,potato,2007,193516,494.0,5935.96,25.16
22725,Pakistan,potato,2007,193516,494.0,5935.96,26.53
22726,Pakistan,potato,2007,193516,494.0,5935.96,19.5
22727,Pakistan,potato,2007,193516,494.0,5935.96,23.33
22728,Pakistan,rice,2007,33176,494.0,5935.96,25.16
22729,Pakistan,rice,2007,33176,494.0,5935.96,23.33
22730,Pakistan,rice,2007,33176,494.0,5935.96,27.69
22731,Pakistan,rice,2007,33176,494.0,5935.96,23.33
22732,Pakistan,rice,2007,33176,494.0,5935.96,27.21
22733,Pakistan,rice,2007,33176,494.0,5935.96,25.16
22734,Pakistan,rice,2007,33176,494.0,5935.96,26.53
22735,Pakistan,rice,2007,33176,494.0,5935.96,19.5
22736,Pakistan,rice,2007,33176,494.0,5935.96,23.33
22755,Pakistan,potato,2007,114454,494.0,5935.96,25.16
22756,Pakistan,potato,2007,114454,494.0,5935.96,23.33
22757,Pakistan,potato,2007,114454,494.0,5935.96,27.69
22758,Pakistan,potato,2007,114454,494.0,5935.96,23.33
22759,Pakistan,potato,2007,114454,494.0,5935.96,27.21
22760,Pakistan,potato,2007,114454,494.0,5935.96,25.16
22761,Pakistan,potato,2007,114454,494.0,5935.96,26.53
22762,Pakistan,potato,2007,114454,494.0,5935.96,19.5
22763,Pakistan,potato,2007,114454,494.0,5935.96,23.33
22773,Pakistan,maize,2008,34154,494.0,4946.79,24.89
22774,Pakistan,maize,2008,34154,494.0,4946.79,23.21
22775,Pakistan,maize,2008,34154,494.0,4946.79,27.23
22776,Pakistan,maize,2008,34154,494.0,4946.79,23.21
22777,Pakistan,maize,2008,34154,494.0,4946.79,26.74
22778,Pakistan,maize,2008,34154,494.0,4946.79,24.89
22779,Pakistan,maize,2008,34154,494.0,4946.79,26.33
22780,Pakistan,maize,2008,34154,494.0,4946.79,19.34
22781,Pakistan,maize,2008,34154,494.0,4946.79,23.21
22782,Pakistan,potato,2008,164550,494.0,4946.79,24.89
22783,Pakistan,potato,2008,164550,494.0,4946.79,23.21
22784,Pakistan,potato,2008,164550,494.0,4946.79,27.23
22785,Pakistan,potato,2008,164550,494.0,4946.79,23.21
22786,Pakistan,potato,2008,164550,494.0,4946.79,26.74
22787,Pakistan,potato,2008,164550,494.0,4946.79,24.89
22788,Pakistan,potato,2008,164550,494.0,4946.79,26.33
22789,Pakistan,potato,2008,164550,494.0,4946.79,19.34
22790,Pakistan,potato,2008,164550,494.0,4946.79,23.21
22791,Pakistan,rice,2008,35199,494.0,4946.79,24.89
22792,Pakistan,rice,2008,35199,494.0,4946.79,23.21
22793,Pakistan,rice,2008,35199,494.0,4946.79,27.23
22794,Pakistan,rice,2008,35199,494.0,4946.79,23.21
22795,Pakistan,rice,2008,35199,494.0,4946.79,26.74
22796,Pakistan,rice,2008,35199,494.0,4946.79,24.89
22797,Pakistan,rice,2008,35199,494.0,4946.79,26.33
22798,Pakistan,rice,2008,35199,494.0,4946.79,19.34
22799,Pakistan,rice,2008,35199,494.0,4946.79,23.21
22818,Pakistan,potato,2008,111477,494.0,4946.79,24.89
22819,Pakistan,potato,2008,111477,494.0,4946.79,23.21
22820,Pakistan,potato,2008,111477,494.0,4946.79,27.23
22821,Pakistan,potato,2008,111477,494.0,4946.79,23.21
22822,Pakistan,potato,2008,111477,494.0,4946.79,26.74
22823,Pakistan,potato,2008,111477,494.0,4946.79,24.89
22824,Pakistan,potato,2008,111477,494.0,4946.79,26.33
22825,Pakistan,potato,2008,111477,494.0,4946.79,19.34
22826,Pakistan,potato,2008,111477,494.0,4946.79,23.21
22836,Pakistan,maize,2009,34879,494.0,3957.61,25.37
22837,Pakistan,maize,2009,34879,494.0,3957.61,23.62
22838,Pakistan,maize,2009,34879,494.0,3957.61,27.88
22839,Pakistan,maize,2009,34879,494.0,3957.61,23.62
22840,Pakistan,maize,2009,34879,494.0,3957.61,27.41
22841,Pakistan,maize,2009,34879,494.0,3957.61,25.37
22842,Pakistan,maize,2009,34879,494.0,3957.61,26.68
22843,Pakistan,maize,2009,34879,494.0,3957.61,19.3
22844,Pakistan,maize,2009,34879,494.0,3957.61,23.62
22845,Pakistan,potato,2009,202848,494.0,3957.61,25.37
22846,Pakistan,potato,2009,202848,494.0,3957.61,23.62
22847,Pakistan,potato,2009,202848,494.0,3957.61,27.88
22848,Pakistan,potato,2009,202848,494.0,3957.61,23.62
22849,Pakistan,potato,2009,202848,494.0,3957.61,27.41
22850,Pakistan,potato,2009,202848,494.0,3957.61,25.37
22851,Pakistan,potato,2009,202848,494.0,3957.61,26.68
22852,Pakistan,potato,2009,202848,494.0,3957.61,19.3
22853,Pakistan,potato,2009,202848,494.0,3957.61,23.62
22854,Pakistan,rice,2009,35809,494.0,3957.61,25.37
22855,Pakistan,rice,2009,35809,494.0,3957.61,23.62
22856,Pakistan,rice,2009,35809,494.0,3957.61,27.88
22857,Pakistan,rice,2009,35809,494.0,3957.61,23.62
22858,Pakistan,rice,2009,35809,494.0,3957.61,27.41
22859,Pakistan,rice,2009,35809,494.0,3957.61,25.37
22860,Pakistan,rice,2009,35809,494.0,3957.61,26.68
22861,Pakistan,rice,2009,35809,494.0,3957.61,19.3
22862,Pakistan,rice,2009,35809,494.0,3957.61,23.62
22881,Pakistan,potato,2009,114254,494.0,3957.61,25.37
22882,Pakistan,potato,2009,114254,494.0,3957.61,23.62
22883,Pakistan,potato,2009,114254,494.0,3957.61,27.88
22884,Pakistan,potato,2009,114254,494.0,3957.61,23.62
22885,Pakistan,potato,2009,114254,494.0,3957.61,27.41
22886,Pakistan,potato,2009,114254,494.0,3957.61,25.37
22887,Pakistan,potato,2009,114254,494.0,3957.61,26.68
22888,Pakistan,potato,2009,114254,494.0,3957.61,19.3
22889,Pakistan,potato,2009,114254,494.0,3957.61,23.62
22899,Pakistan,maize,2010,38052,494.0,2968.44,25.48
22900,Pakistan,maize,2010,38052,494.0,2968.44,23.75
22901,Pakistan,maize,2010,38052,494.0,2968.44,28.0
22902,Pakistan,maize,2010,38052,494.0,2968.44,23.75
22903,Pakistan,maize,2010,38052,494.0,2968.44,27.45
22904,Pakistan,maize,2010,38052,494.0,2968.44,25.48
22905,Pakistan,maize,2010,38052,494.0,2968.44,26.79
22906,Pakistan,maize,2010,38052,494.0,2968.44,19.52
22907,Pakistan,maize,2010,38052,494.0,2968.44,23.75
22908,Pakistan,potato,2010,226823,494.0,2968.44,25.48
22909,Pakistan,potato,2010,226823,494.0,2968.44,23.75
22910,Pakistan,potato,2010,226823,494.0,2968.44,28.0
22911,Pakistan,potato,2010,226823,494.0,2968.44,23.75
22912,Pakistan,potato,2010,226823,494.0,2968.44,27.45
22913,Pakistan,potato,2010,226823,494.0,2968.44,25.48
22914,Pakistan,potato,2010,226823,494.0,2968.44,26.79
22915,Pakistan,potato,2010,226823,494.0,2968.44,19.52
22916,Pakistan,potato,2010,226823,494.0,2968.44,23.75
22917,Pakistan,rice,2010,30588,494.0,2968.44,25.48
22918,Pakistan,rice,2010,30588,494.0,2968.44,23.75
22919,Pakistan,rice,2010,30588,494.0,2968.44,28.0
22920,Pakistan,rice,2010,30588,494.0,2968.44,23.75
22921,Pakistan,rice,2010,30588,494.0,2968.44,27.45
22922,Pakistan,rice,2010,30588,494.0,2968.44,25.48
22923,Pakistan,rice,2010,30588,494.0,2968.44,26.79
22924,Pakistan,rice,2010,30588,494.0,2968.44,19.52
22925,Pakistan,rice,2010,30588,494.0,2968.44,23.75
22944,Pakistan,potato,2010,109417,494.0,2968.44,25.48
22945,Pakistan,potato,2010,109417,494.0,2968.44,23.75
22946,Pakistan,potato,2010,109417,494.0,2968.44,28.0
22947,Pakistan,potato,2010,109417,494.0,2968.44,23.75
22948,Pakistan,potato,2010,109417,494.0,2968.44,27.45
22949,Pakistan,potato,2010,109417,494.0,2968.44,25.48
22950,Pakistan,potato,2010,109417,494.0,2968.44,26.79
22951,Pakistan,potato,2010,109417,494.0,2968.44,19.52
22952,Pakistan,potato,2010,109417,494.0,2968.44,23.75
22962,Pakistan,maize,2011,39897,494.0,1979.27,24.98
22963,Pakistan,maize,2011,39897,494.0,1979.27,23.36
22964,Pakistan,maize,2011,39897,494.0,1979.27,27.41
22965,Pakistan,maize,2011,39897,494.0,1979.27,23.36
22966,Pakistan,maize,2011,39897,494.0,1979.27,27.02
22967,Pakistan,maize,2011,39897,494.0,1979.27,24.98
22968,Pakistan,maize,2011,39897,494.0,1979.27,26.32
22969,Pakistan,maize,2011,39897,494.0,1979.27,19.53
22970,Pakistan,maize,2011,39897,494.0,1979.27,23.36
22971,Pakistan,potato,2011,219196,494.0,1979.27,24.98
22972,Pakistan,potato,2011,219196,494.0,1979.27,23.36
22973,Pakistan,potato,2011,219196,494.0,1979.27,27.41
22974,Pakistan,potato,2011,219196,494.0,1979.27,23.36
22975,Pakistan,potato,2011,219196,494.0,1979.27,27.02
22976,Pakistan,potato,2011,219196,494.0,1979.27,24.98
22977,Pakistan,potato,2011,219196,494.0,1979.27,26.32
22978,Pakistan,potato,2011,219196,494.0,1979.27,19.53
22979,Pakistan,potato,2011,219196,494.0,1979.27,23.36
22980,Pakistan,rice,2011,35939,494.0,1979.27,24.98
22981,Pakistan,rice,2011,35939,494.0,1979.27,23.36
22982,Pakistan,rice,2011,35939,494.0,1979.27,27.41
22983,Pakistan,rice,2011,35939,494.0,1979.27,23.36
22984,Pakistan,rice,2011,35939,494.0,1979.27,27.02
22985,Pakistan,rice,2011,35939,494.0,1979.27,24.98
22986,Pakistan,rice,2011,35939,494.0,1979.27,26.32
22987,Pakistan,rice,2011,35939,494.0,1979.27,19.53
22988,Pakistan,rice,2011,35939,494.0,1979.27,23.36
23007,Pakistan,potato,2011,99623,494.0,1979.27,24.98
23008,Pakistan,potato,2011,99623,494.0,1979.27,23.36
23009,Pakistan,potato,2011,99623,494.0,1979.27,27.41
23010,Pakistan,potato,2011,99623,494.0,1979.27,23.36
23011,Pakistan,potato,2011,99623,494.0,1979.27,27.02
23012,Pakistan,potato,2011,99623,494.0,1979.27,24.98
23013,Pakistan,potato,2011,99623,494.0,1979.27,26.32
23014,Pakistan,potato,2011,99623,494.0,1979.27,19.53
23015,Pakistan,potato,2011,99623,494.0,1979.27,23.36
23025,Pakistan,maize,2012,39830,494.0,990.09,24.87
23026,Pakistan,maize,2012,39830,494.0,990.09,23.1
